user_id,u_n_orders,u_total_items,u_n_products,u_n_aisles,u_avg_basket,u_avg_gap,u_sd_gap,u_reorder_rate,n_candidates,expected_basket,n_recommended,n_actual
72546,22,67,35,19,3.0455,7.2857,4.9512,0.4776,35,2.2473,3,1
23395,19,116,55,27,6.1053,5.6667,4.5633,0.5259,55,3.48,5,2
38666,8,92,65,37,11.5,12.0,9.3452,0.2935,65,4.3452,6,8
117734,9,38,22,9,4.2222,14.625,11.8314,0.4211,22,2.1929,3,1
68689,5,44,39,19,8.8,28.0,4.0,0.1136,39,2.872,4,4
29979,53,1034,126,43,19.5094,6.8846,1.6646,0.8781,126,22.449,27,24
166459,37,875,267,79,23.6486,9.5278,5.8918,0.6949,267,19.181,24,20
109090,7,37,23,13,5.2857,19.1667,8.7044,0.3784,23,2.5615,4,2
205543,99,687,189,55,6.9394,2.0204,3.185,0.7249,189,4.7651,6,5
53628,18,203,136,50,11.2778,15.0588,9.769,0.33,136,6.3197,8,2
195661,41,135,16,9,3.2927,6.85,1.9942,0.8815,16,3.5239,5,3
54228,6,48,27,18,8.0,8.6,3.5777,0.4375,27,6.0312,8,11
196044,6,75,37,16,12.5,17.2,7.8549,0.5067,37,6.2466,8,6
29593,6,149,93,37,24.8333,17.6,9.7108,0.3758,93,18.7874,23,21
16846,4,44,35,20,11.0,21.3333,9.609,0.2045,35,6.0362,8,9
182833,15,195,32,20,13.0,11.5,7.3354,0.8359,32,9.9262,12,12
97451,7,40,14,10,5.7143,30.0,0.0,0.65,14,4.4235,6,3
104204,6,27,12,9,4.5,22.6,7.9246,0.5556,12,2.8772,4,5
187477,4,9,6,5,2.25,20.6667,16.1658,0.3333,6,1.4071,2,1
31346,16,139,55,26,8.6875,18.8,9.2443,0.6043,55,6.3187,8,7
170852,12,178,71,29,14.8333,14.0909,9.0604,0.6011,71,14.1288,17,9
23640,12,170,90,43,14.1667,15.9091,10.4638,0.4706,90,8.9853,11,16
177768,9,191,124,41,21.2222,24.75,7.6485,0.3508,124,18.2178,22,23
153023,3,16,13,10,5.3333,19.5,14.8492,0.1875,13,2.2731,3,3
159849,5,135,97,48,27.0,14.0,8.0829,0.2815,97,11.905,15,2
83136,29,328,138,37,11.3103,7.8571,5.5825,0.5793,138,4.9436,6,11
184587,7,60,38,25,8.5714,23.1667,9.6833,0.3667,38,5.8112,7,4
174494,3,37,29,16,12.3333,22.5,10.6066,0.2162,29,5.423,7,2
86384,48,745,222,61,15.5208,7.5106,5.8118,0.702,222,12.1462,15,10
240,5,15,11,8,3.0,23.75,12.5,0.2667,11,2.1614,3,1
172669,7,76,39,21,10.8571,5.6667,4.5898,0.4868,39,7.6774,10,6
77821,4,38,32,20,9.5,22.0,13.0,0.1579,32,3.0278,4,1
159235,9,128,97,38,14.2222,24.25,8.5815,0.2422,97,6.5459,8,7
14239,3,47,28,19,15.6667,29.0,1.4142,0.4043,28,5.0655,7,3
111239,33,168,77,23,5.0909,8.375,6.6805,0.5417,77,3.2084,4,5
105116,14,57,41,22,4.0714,12.1538,8.8774,0.2807,41,1.8327,3,3
39968,13,120,45,31,9.2308,13.8333,10.2055,0.625,45,6.344,8,3
27442,22,300,132,50,13.6364,14.7143,7.7791,0.56,132,13.9074,17,15
175104,3,36,29,21,12.0,30.0,0.0,0.1944,29,3.8171,5,4
104799,12,106,28,7,8.8333,13.3636,8.0904,0.7358,28,8.361,11,12
115120,4,56,46,20,14.0,23.3333,11.547,0.1786,46,6.9205,9,7
52327,29,112,74,37,3.8621,7.7857,7.1562,0.3393,74,2.7451,4,1
185306,3,27,25,19,9.0,19.0,15.5563,0.0741,25,2.0876,3,3
200098,12,42,18,13,3.5,19.3636,7.7107,0.5714,18,3.3999,5,2
138988,57,410,113,40,7.193,4.5536,5.4135,0.7244,113,8.5542,11,9
160988,3,13,11,7,4.3333,25.0,7.0711,0.1538,11,2.599,4,2
134859,27,365,197,69,13.5185,10.6154,8.7685,0.4603,197,8.3899,11,7
49613,33,284,183,65,8.6061,10.5,8.5723,0.3556,183,3.9971,5,2
163376,19,67,23,17,3.5263,13.8333,6.2048,0.6567,23,2.3958,3,3
200517,3,74,59,26,24.6667,15.5,3.5355,0.2027,59,11.9051,15,11
60761,5,55,45,26,11.0,19.75,7.4106,0.1818,45,4.485,6,2
204502,15,162,82,47,10.8,3.9286,1.7305,0.4938,82,6.1876,8,12
171227,37,310,101,32,8.3784,7.9444,6.113,0.6742,101,8.8225,11,7
134988,10,25,8,7,2.5,11.4444,4.1567,0.68,8,2.4972,3,2
44871,37,409,139,27,11.0541,8.8611,5.1055,0.6601,139,7.0573,9,6
103748,19,331,170,55,17.4211,10.9444,6.593,0.4864,170,10.1039,13,4
147522,4,52,44,29,13.0,28.0,3.4641,0.1538,44,3.9611,5,3
37827,18,150,68,38,8.3333,13.0588,6.0049,0.5467,68,5.8254,7,8
159345,4,9,9,6,2.25,20.3333,14.2244,0.0,9,0.2929,1,0
115342,4,7,6,6,1.75,22.3333,13.2791,0.1429,6,0.6502,1,1
192225,24,253,100,29,10.5417,13.2609,6.6757,0.6047,100,9.1644,11,7
128070,19,122,16,7,6.4211,10.3889,5.9817,0.8689,16,6.057,8,8
198925,4,35,31,13,8.75,26.6667,5.7735,0.1143,31,3.7652,5,2
156833,15,53,14,7,3.5333,16.1429,8.9258,0.7358,14,2.1046,3,1
28986,12,209,76,38,17.4167,21.0909,10.5115,0.6364,76,10.6918,13,9
193224,7,33,16,14,4.7143,27.5,6.1237,0.5152,16,3.8708,5,3
33147,14,112,66,34,8.0,14.7692,7.7045,0.4107,66,3.7408,5,2
141195,30,109,56,28,3.6333,11.1379,8.8387,0.4862,56,2.5894,4,4
129651,10,146,76,28,14.6,14.6667,10.247,0.4795,76,10.4277,13,7
138618,5,30,23,15,6.0,24.25,11.5,0.2333,23,1.999,3,2
81984,5,55,44,27,11.0,25.25,7.6322,0.2,44,4.6472,6,6
191289,4,37,36,19,9.25,24.6667,4.6188,0.027,36,3.2616,4,2
87681,17,89,58,25,5.2353,10.0625,8.6677,0.3483,58,2.6475,4,1
176250,5,45,28,19,9.0,9.5,1.9149,0.3778,28,3.998,5,3
152229,6,118,86,43,19.6667,10.0,4.9497,0.2712,86,10.8727,14,2
125554,3,19,13,6,6.3333,5.5,0.7071,0.3158,13,4.4093,6,3
84882,3,35,33,21,11.6667,16.0,19.799,0.0571,33,3.9299,5,2
185928,15,160,94,40,10.6667,16.7857,10.6495,0.4125,94,6.325,8,8
65153,29,164,51,16,5.6552,7.9643,6.7081,0.689,51,7.8039,10,10
186124,5,46,31,21,9.2,27.25,5.5,0.3261,31,4.2176,6,7
142092,4,122,101,56,30.5,12.6667,7.0946,0.1721,101,13.2177,16,6
95156,11,67,44,21,6.0909,11.4,5.8157,0.3433,44,4.0707,5,0
47415,33,410,138,42,12.4242,8.9688,6.6744,0.6634,138,13.037,16,20
174243,9,73,35,9,8.1111,15.25,11.3484,0.5205,35,5.5069,7,14
205134,29,202,97,37,6.9655,11.3214,8.7731,0.5198,97,5.4182,7,3
109176,8,42,26,17,5.25,6.7143,8.9389,0.381,26,1.3859,2,1
27219,43,421,95,28,9.7907,8.5714,7.3854,0.7743,95,7.3698,9,2
194464,5,29,22,16,5.8,20.0,8.9815,0.2414,22,4.256,6,9
53285,6,37,23,14,6.1667,15.2,13.5351,0.3784,23,3.428,5,5
9289,3,46,36,12,15.3333,8.0,2.8284,0.2174,36,6.2067,8,3
34021,58,452,175,63,7.7931,6.0702,5.6343,0.6128,175,7.0036,9,7
168804,6,81,27,18,13.5,24.6,6.1887,0.6667,27,9.3004,12,10
153992,17,185,106,35,10.8824,14.0,12.0554,0.427,106,7.7148,10,6
34580,4,22,16,12,5.5,29.0,1.7321,0.2727,16,2.5912,4,1
85304,3,6,5,3,2.0,18.5,16.2635,0.1667,5,1.0468,2,1
123966,23,411,148,52,17.8696,13.9545,9.1364,0.6399,148,18.9445,23,13
164602,5,18,11,5,3.6,7.25,2.8723,0.3889,11,2.3528,3,2
175767,32,262,94,38,8.1875,10.4839,8.0576,0.6412,94,5.3293,7,4
39683,31,367,164,50,11.8387,9.3333,7.6714,0.5531,164,9.4543,12,11
100590,16,136,82,37,8.5,13.3333,11.9622,0.3971,82,3.3653,5,2
84966,6,42,20,14,7.0,25.4,7.1274,0.5238,20,4.9191,6,7
48458,7,48,29,22,6.8571,15.6667,11.1833,0.3958,29,3.6046,5,5
156442,3,35,34,21,11.6667,30.0,0.0,0.0286,34,3.5585,5,7
20440,6,70,53,27,11.6667,9.0,6.0415,0.2429,53,6.5154,8,3
157398,10,144,95,38,14.4,19.0,10.9087,0.3403,95,8.1353,10,7
50979,5,45,35,14,9.0,30.0,0.0,0.2222,35,4.6542,6,1
160405,4,26,21,7,6.5,21.3333,7.5056,0.1923,21,2.2746,3,1
50380,3,36,27,18,12.0,25.0,7.0711,0.25,27,4.7342,6,4
87416,17,48,17,12,2.8235,18.1875,7.67,0.6458,17,2.5112,4,2
32765,34,361,171,52,10.6176,6.3939,5.528,0.5263,171,9.3561,12,9
99558,60,481,140,39,8.0167,6.1356,4.5768,0.7089,140,5.9323,8,0
96679,6,11,9,5,1.8333,25.4,10.2859,0.1818,9,0.9593,2,1
130783,7,56,44,18,8.0,13.3333,6.532,0.2143,44,4.8223,6,4
32265,20,156,76,26,7.8,14.7368,10.4288,0.5128,76,7.2133,9,12
122337,4,7,5,4,1.75,19.6667,6.5064,0.2857,5,1.0063,2,1
87709,32,300,171,51,9.375,8.0968,8.2557,0.43,171,6.9923,9,9
136586,3,9,9,6,3.0,18.0,16.9706,0.0,9,0.964,2,1
18193,9,208,91,46,23.1111,15.125,11.4946,0.5625,91,16.2337,20,18
108684,5,19,14,11,3.8,9.75,13.5984,0.2632,14,1.4477,2,3
83802,22,182,112,41,8.2727,11.0476,8.7033,0.3846,112,5.7784,7,0
168165,4,34,28,12,8.5,28.3333,2.8868,0.1765,28,2.7997,4,0
110855,5,32,29,15,6.4,24.25,11.5,0.0938,29,2.0226,3,0
7793,7,152,93,37,21.7143,14.0,9.5708,0.3882,93,12.0361,15,14
66305,3,43,32,20,14.3333,10.5,2.1213,0.2558,32,7.8337,10,14
186738,3,38,29,15,12.6667,19.5,14.8492,0.2368,29,5.8693,8,3
160764,10,37,15,12,3.7,23.6667,7.1414,0.5946,15,2.68,4,0
180621,90,794,35,14,8.8222,3.8427,1.4763,0.9559,35,8.8774,11,9
31843,3,16,14,9,5.3333,18.0,16.9706,0.125,14,1.8344,3,3
47732,6,77,43,24,12.8333,25.2,6.5727,0.4416,43,6.4818,8,6
139303,6,71,41,26,11.8333,13.4,9.7108,0.4225,41,7.4211,9,5
156039,5,113,92,38,22.6,12.5,11.7331,0.1858,92,9.4034,12,1
26319,15,218,67,37,14.5333,19.0,8.6647,0.6927,67,14.5474,18,15
181858,53,742,226,68,14.0,6.7885,4.1223,0.6954,226,8.0812,10,12
8051,22,480,188,55,21.8182,12.2857,5.9594,0.6083,188,17.5442,22,18
6803,47,121,29,16,2.5745,7.7826,5.024,0.7603,29,2.0717,3,2
133182,51,572,131,49,11.2157,7.14,2.9693,0.771,131,10.9504,14,17
71352,10,39,29,17,3.9,22.4444,10.887,0.2564,29,1.7819,3,1
70644,22,152,75,39,6.9091,9.8095,6.7425,0.5066,75,8.7256,11,11
87886,7,48,30,24,6.8571,9.8333,6.2102,0.375,30,2.6862,4,2
205914,5,37,20,10,7.4,23.5,10.504,0.4595,20,4.6346,6,5
135072,3,48,43,30,16.0,21.5,12.0208,0.1042,43,3.5643,5,5
168082,6,21,21,13,3.5,8.8,9.4446,0.0,21,0.7191,1,0
179490,10,175,95,42,17.5,17.8889,9.1576,0.4571,95,6.3065,8,3
25024,19,196,43,9,10.3158,7.7778,3.0785,0.7806,43,10.9816,14,8
3904,3,9,9,9,3.0,21.0,8.4853,0.0,9,0.6245,1,0
149356,17,54,31,24,3.1765,14.3125,8.7233,0.4259,31,1.8682,3,1
82783,12,72,58,33,6.0,17.0909,11.0766,0.1944,58,2.768,4,4
166917,39,506,195,59,12.9744,9.2632,6.9891,0.6146,195,11.674,15,4
101479,5,81,65,35,16.2,26.0,8.0,0.1975,65,5.1353,7,9
154145,7,46,34,13,6.5714,20.8333,12.0734,0.2609,34,2.7507,4,5
175291,23,359,97,49,15.6087,12.7273,6.3859,0.7298,97,12.1386,15,14
26506,21,404,166,58,19.2381,13.2,7.7974,0.5891,166,13.7778,17,32
129189,4,40,22,17,10.0,23.3333,7.6376,0.45,22,5.0334,7,10
40978,14,333,195,61,23.7857,12.6154,8.5687,0.4144,195,14.8943,18,11
139084,6,149,55,28,24.8333,29.6,0.8944,0.6309,55,14.5386,18,23
58615,43,891,248,59,20.7209,8.2143,3.2799,0.7217,248,20.7116,25,18
56057,13,84,19,11,6.4615,18.5833,9.4336,0.7738,19,7.5491,10,5
203895,6,40,34,22,6.6667,15.6,10.5499,0.15,34,2.3577,3,2
53116,13,178,123,56,13.6923,15.1667,9.3792,0.309,123,7.5146,10,6
3531,29,385,138,53,13.2759,11.4286,7.4457,0.6416,138,9.0171,11,1
115503,4,143,90,47,35.75,21.0,12.1244,0.3706,90,18.3524,23,33
200413,30,269,112,49,8.9667,11.2414,10.0344,0.5836,112,5.8342,8,14
70889,6,69,57,29,11.5,17.4,12.9923,0.1739,57,3.2121,4,1
14248,5,76,44,31,15.2,10.5,6.3509,0.4211,44,9.833,12,6
46918,22,82,25,14,3.7273,7.3333,6.8435,0.6951,25,2.4155,3,2
49675,27,346,117,43,12.8148,11.5769,6.8537,0.6618,117,13.5656,17,16
173620,73,742,181,40,10.1644,5.0139,3.1287,0.7561,181,10.2368,13,12
75172,6,75,62,25,12.5,15.2,12.3167,0.1733,62,5.432,7,5
35228,30,719,208,56,23.9667,9.5172,7.9535,0.7107,208,17.2957,21,18
13534,5,50,31,21,10.0,12.75,10.6262,0.38,31,6.4841,8,6
198087,4,65,49,28,16.25,24.6667,9.2376,0.2462,49,6.2638,8,3
42698,22,67,37,24,3.0455,16.3333,8.6159,0.4478,37,3.1923,4,2
121355,3,18,15,13,6.0,11.0,4.2426,0.1667,15,1.8499,3,4
159492,7,65,40,24,9.2857,22.8333,9.0203,0.3846,40,6.406,8,10
191706,19,413,101,51,21.7368,9.4444,7.0646,0.7554,101,18.535,23,21
64577,13,135,101,38,10.3846,17.6667,11.8193,0.2519,101,4.7464,6,2
90141,6,12,11,9,2.0,15.2,6.5345,0.0833,11,1.0873,2,2
94573,55,412,64,30,7.4909,6.6852,3.7053,0.8447,64,5.2888,7,7
71539,6,65,42,26,10.8333,26.8,7.1554,0.3538,42,6.7897,9,5
129927,23,78,30,18,3.3913,12.0455,6.7997,0.6154,30,2.9838,4,1
165438,6,49,33,21,8.1667,20.8,12.775,0.3265,33,4.3205,6,5
11836,3,21,20,11,7.0,27.0,4.2426,0.0476,20,2.1604,3,4
135135,3,49,44,26,16.3333,13.0,15.5563,0.102,44,6.0221,8,6
161075,8,12,8,8,1.5,21.0,10.3602,0.3333,8,0.7405,1,1
200908,3,26,25,23,8.6667,6.5,0.7071,0.0385,25,2.1509,3,0
122652,6,173,110,44,28.8333,24.8,7.1204,0.3642,110,8.1934,10,1
20137,3,3,1,1,1.0,17.0,18.3848,0.6667,1,0.7168,1,1
130583,11,120,75,34,10.9091,21.1,9.5155,0.375,75,8.1162,10,8
129563,41,626,153,51,15.2683,8.525,7.7987,0.7556,153,13.0467,16,18
96260,3,37,35,21,12.3333,15.5,10.6066,0.0541,35,3.4322,5,4
2622,9,127,81,47,14.1111,13.375,4.8385,0.3622,81,8.5306,11,16
184689,5,111,59,27,22.2,26.75,6.5,0.4685,59,14.7081,18,6
205966,32,314,111,47,9.8125,11.3226,8.3642,0.6465,111,5.155,7,3
17088,3,11,10,8,3.6667,27.5,3.5355,0.0909,10,1.0029,2,2
164086,3,26,21,17,8.6667,18.0,16.9706,0.1923,21,3.0307,4,4
71621,4,16,16,10,4.0,14.3333,13.7961,0.0,16,0.498,1,0
11763,19,146,87,33,7.6842,12.7222,8.6283,0.4041,87,6.7909,9,10
103589,17,81,44,27,4.7647,5.4375,3.2653,0.4568,44,3.8227,5,6
50947,4,24,18,14,6.0,12.0,15.7162,0.25,18,2.328,3,1
180160,14,191,98,40,13.6429,22.1538,8.0916,0.4869,98,10.4415,13,8
74678,13,48,28,18,3.6923,23.3333,7.7264,0.4167,28,1.7884,3,1
179799,6,34,16,13,5.6667,29.8,0.4472,0.5294,16,3.8435,5,0
201899,11,119,63,36,10.8182,11.8,7.6129,0.4706,63,5.7231,7,12
198476,14,34,18,16,2.4286,10.7692,7.9389,0.4706,18,0.9021,2,1
160223,3,36,30,18,12.0,30.0,0.0,0.1667,30,5.7512,7,10
193365,9,32,21,14,3.5556,9.875,2.4165,0.3438,21,2.3972,3,3
84450,29,549,215,56,18.931,11.5714,7.9229,0.6084,215,13.6133,17,9
90500,4,49,47,20,12.25,28.0,3.4641,0.0408,47,3.1605,4,3
84160,30,160,97,42,5.3333,10.8276,8.0891,0.3938,97,2.2282,3,3
146822,52,487,299,79,9.3654,6.7647,6.7159,0.386,299,4.6382,6,6
113481,8,95,50,32,11.875,13.1429,8.5524,0.4737,50,8.2692,10,7
65859,3,6,4,4,2.0,26.0,5.6569,0.3333,4,1.0313,2,0
194987,9,20,10,8,2.2222,19.5,11.514,0.5,10,1.5483,2,1
110630,6,40,22,15,6.6667,13.6,8.5615,0.45,22,4.0802,5,2
189755,4,32,25,18,8.0,18.0,10.8167,0.2188,25,4.7478,6,2
141583,38,662,156,55,17.4211,9.1892,5.8634,0.7644,156,17.9297,22,23
40343,5,31,9,8,6.2,17.5,8.226,0.7097,9,4.1177,5,6
123005,3,24,14,10,8.0,24.0,8.4853,0.4167,14,5.0567,7,2
201150,4,46,38,17,11.5,19.3333,9.2916,0.1739,38,4.2484,6,1
68843,21,70,31,23,3.3333,15.95,7.7966,0.5571,31,3.6125,5,7
133223,16,208,72,35,13.0,8.6667,6.3994,0.6538,72,11.26,14,14
191712,20,76,28,14,3.8,15.7368,7.5118,0.6316,28,3.3515,5,2
39245,53,705,55,17,13.3019,6.8654,1.9707,0.922,55,15.5571,19,11
108927,4,18,9,8,4.5,24.3333,9.815,0.5,9,2.356,3,3
109345,18,191,87,39,10.6111,13.7059,9.7837,0.5445,87,6.3307,8,1
114245,12,275,110,40,22.9167,7.6364,2.1574,0.6,110,19.6893,24,20
178152,3,73,57,26,24.3333,7.0,0.0,0.2192,57,12.0221,15,7
93804,5,49,29,18,9.8,13.25,11.2361,0.4082,29,7.2616,9,13
77363,39,336,166,52,8.6154,7.8947,6.4422,0.506,166,6.7954,9,7
93762,27,230,79,37,8.5185,8.2308,5.0065,0.6565,79,9.1635,11,13
125882,12,84,56,21,7.0,12.2727,10.2185,0.3333,56,2.6944,4,1
118471,10,18,9,8,1.8,28.6667,1.7321,0.5,9,0.9655,2,1
150242,28,641,358,73,22.8929,9.037,9.4522,0.4415,358,14.5874,18,19
38516,9,135,92,45,15.0,14.625,7.2494,0.3185,92,5.924,8,6
12492,10,89,66,28,8.9,7.6667,7.6811,0.2584,66,5.154,7,10
3897,6,124,51,23,20.6667,7.2,2.3875,0.5887,51,16.0573,20,12
194603,26,307,94,45,11.8077,12.6,7.8049,0.6938,94,8.9608,11,0
25922,18,30,9,9,1.6667,17.2353,8.5844,0.7,9,0.7595,1,0
137690,9,59,42,24,6.5556,20.875,11.8616,0.2881,42,3.8751,5,5
41614,6,46,39,22,7.6667,28.6,1.9494,0.1522,39,2.6228,4,1
159138,12,152,107,39,12.6667,21.4545,8.347,0.2961,107,6.8487,9,8
193474,3,12,8,7,4.0,30.0,0.0,0.3333,8,2.2815,3,3
146333,38,354,131,55,9.3158,9.4595,6.3096,0.6299,131,5.7691,7,12
54804,99,1299,141,41,13.1212,3.3673,1.841,0.8915,141,11.0816,14,11
71100,4,20,12,10,5.0,21.0,2.0,0.4,12,2.2986,3,4
80432,7,85,58,21,12.1429,23.0,10.8444,0.3176,58,6.7166,9,0
107255,6,44,14,11,7.3333,6.6,0.5477,0.6818,14,5.9509,8,6
156910,19,192,94,37,10.1053,12.8333,8.6789,0.5104,94,6.3972,8,12
98597,10,96,91,46,9.6,13.4444,12.551,0.0521,91,3.2569,4,1
72810,19,61,12,8,3.2105,19.2778,6.2948,0.8033,12,2.6283,4,4
143176,21,149,70,32,7.0952,15.15,9.8102,0.5302,70,4.2982,6,3
65516,16,96,65,33,6.0,10.0667,8.7706,0.3229,65,1.9234,3,0
149706,30,109,56,26,3.6333,8.8276,7.1418,0.4862,56,2.6599,4,1
73539,3,37,27,16,12.3333,24.0,2.8284,0.2703,27,5.9954,8,2
50505,5,90,71,41,18.0,29.0,2.0,0.2111,71,7.5194,10,17
169552,7,50,26,21,7.1429,8.1667,3.5449,0.48,26,6.0483,8,9
88209,20,642,205,72,32.1,14.5789,7.9465,0.6807,205,18.5217,23,30
88752,4,59,50,34,14.75,8.6667,4.0415,0.1525,50,5.2118,7,7
25131,4,35,23,10,8.75,24.6667,9.2376,0.3429,23,4.2595,6,5
24843,10,149,69,28,14.9,14.0,9.8742,0.5369,69,11.0248,14,4
101192,8,79,38,26,9.875,16.7143,11.8281,0.519,38,5.5372,7,8
25394,42,601,308,66,14.3095,6.5366,5.4456,0.4875,308,9.7512,12,6
154491,12,75,40,26,6.25,9.0,5.6745,0.4667,40,5.0797,7,8
118523,13,98,57,32,7.5385,14.6667,9.0587,0.4184,57,7.634,10,4
87955,32,359,111,39,11.2188,6.1613,3.6706,0.6908,111,11.2149,14,18
48390,4,26,26,22,6.5,5.0,1.0,0.0,26,2.0021,3,2
87793,8,62,22,13,7.75,24.7143,7.5435,0.6452,22,4.5169,6,3
36608,12,52,22,17,4.3333,14.4545,9.9936,0.5769,22,4.1187,5,1
113764,11,141,89,38,12.8182,21.5,11.078,0.3688,89,7.6641,10,6
203623,6,55,41,26,9.1667,15.8,8.2885,0.2545,41,4.7883,6,4
36132,6,49,38,26,8.1667,25.0,10.0995,0.2245,38,3.7275,5,5
71254,9,109,57,32,12.1111,14.375,7.8729,0.4771,57,10.2936,13,10
122557,83,139,25,15,1.6747,4.0122,3.6294,0.8201,25,1.6683,3,1
146294,8,57,37,21,7.125,17.5714,11.6025,0.3509,37,4.855,6,5
119249,10,121,65,29,12.1,19.3333,8.0777,0.4628,65,7.706,10,5
145051,3,10,8,5,3.3333,17.5,3.5355,0.2,8,2.3875,3,5
101904,24,53,9,7,2.2083,7.8261,2.7411,0.8302,9,2.1418,3,4
70595,15,140,43,21,9.3333,6.9286,1.0716,0.6929,43,6.9403,9,4
59640,6,33,24,15,5.5,6.8,6.2209,0.2727,24,3.0516,4,2
104416,18,63,22,15,3.5,18.3529,8.2836,0.6508,22,3.1856,4,3
114073,13,23,9,7,1.7692,11.0,5.6408,0.6087,9,1.4635,2,2
142910,3,61,55,33,20.3333,8.5,7.7782,0.0984,55,7.233,9,7
179420,22,203,76,42,9.2273,13.381,8.3873,0.6256,76,8.471,11,21
41945,3,21,20,14,7.0,19.0,15.5563,0.0476,20,2.3658,3,2
137372,10,73,30,19,7.3,12.2222,7.9495,0.589,30,4.5658,6,7
189671,6,33,30,23,5.5,26.6,7.6026,0.0909,30,2.1945,3,0
203744,6,58,35,15,9.6667,11.4,10.4307,0.3966,35,6.0942,8,5
192441,4,14,11,8,3.5,25.6667,7.5056,0.2143,11,1.5207,2,1
124046,3,35,29,18,11.6667,5.0,2.8284,0.1714,29,4.2591,6,2
185077,33,527,167,59,15.9697,10.0625,8.466,0.6831,167,12.3096,15,23
25323,39,407,147,56,10.4359,7.0526,4.1456,0.6388,147,7.0879,9,4
206100,3,5,3,3,1.6667,30.0,0.0,0.4,3,0.9659,2,0
6602,7,119,67,32,17.0,20.3333,12.9254,0.437,67,12.2439,15,18
35461,14,176,97,38,12.5714,18.3077,9.0956,0.4489,97,8.13,10,5
64942,29,171,20,11,5.8966,7.25,4.419,0.883,20,2.6952,4,6
120425,13,130,44,23,10.0,18.0833,6.0221,0.6615,44,7.904,10,5
141219,3,20,17,10,6.6667,15.5,12.0208,0.15,17,3.1851,4,4
194886,12,207,99,41,17.25,22.9091,9.1483,0.5217,99,12.6394,16,14
186950,17,35,6,5,2.0588,11.8125,4.9155,0.8286,6,1.4763,2,1
23098,5,45,35,22,9.0,24.25,11.5,0.2222,35,3.8437,5,7
84866,8,34,27,21,4.25,22.1429,10.3671,0.2059,27,2.4574,3,0
163772,8,27,16,13,3.375,16.4286,13.2521,0.4074,16,1.5567,2,1
162001,4,46,38,18,11.5,18.6667,14.7422,0.1739,38,4.5035,6,3
97997,17,57,23,16,3.3529,13.0625,7.1969,0.5965,23,2.1755,3,0
35881,24,115,37,23,4.7917,13.913,5.7597,0.6783,37,3.6017,5,6
117708,4,28,20,13,7.0,15.6667,3.7859,0.2857,20,2.7657,4,3
155398,41,254,59,31,6.1951,6.575,7.0634,0.7677,59,4.0992,5,6
150474,4,29,24,13,7.25,22.3333,9.2916,0.1724,24,2.3198,3,1
146596,11,186,68,32,16.9091,23.0,5.1424,0.6344,68,13.7563,17,18
57702,45,174,12,10,3.8667,7.9091,3.7961,0.931,12,4.2174,6,6
138400,13,115,40,19,8.8462,21.9167,10.0132,0.6522,40,6.7841,9,10
25492,13,113,68,23,8.6923,6.75,4.6344,0.3982,68,5.3447,7,7
21970,20,140,80,41,7.0,10.3684,9.7594,0.4286,80,3.165,4,2
137667,7,20,9,7,2.8571,21.8333,9.9683,0.55,9,2.4944,3,2
104233,7,210,115,57,30.0,10.5,10.5404,0.4524,115,15.9418,20,0
124392,23,137,20,11,5.9565,15.6364,6.7156,0.854,20,4.9796,6,4
150787,50,264,55,28,5.28,7.2857,4.2671,0.7917,55,4.6941,6,4
141628,13,67,48,24,5.1538,13.75,9.8362,0.2836,48,2.5278,4,2
2585,4,31,23,11,7.75,12.6667,15.1438,0.2581,23,3.6344,5,6
86128,5,54,39,26,10.8,7.5,6.1373,0.2778,39,2.9584,4,1
59264,4,34,26,14,8.5,17.0,11.7898,0.2353,26,3.0824,4,7
49264,16,115,75,38,7.1875,12.2667,9.3539,0.3478,75,4.9228,6,4
78774,6,36,17,14,6.0,29.4,1.3416,0.5278,17,4.7034,6,5
1085,3,8,4,4,2.6667,18.0,16.9706,0.5,4,1.4811,2,1
89356,4,16,12,11,4.0,22.3333,13.2791,0.25,12,1.7303,3,1
154396,3,41,31,19,13.6667,22.0,11.3137,0.2439,31,5.4425,7,2
60387,8,42,26,18,5.25,23.5714,6.2678,0.381,26,2.619,4,2
63607,4,63,30,14,15.75,25.6667,4.0415,0.5238,30,9.332,12,10
129517,3,36,33,25,12.0,29.5,0.7071,0.0833,33,3.275,4,8
137345,20,169,61,34,8.45,14.7895,9.455,0.6391,61,7.1084,9,9
200930,4,70,46,31,17.5,22.6667,12.7017,0.3429,46,9.0818,11,12
32176,3,5,4,4,1.6667,10.5,3.5355,0.2,4,1.1027,2,1
205700,52,568,122,40,10.9231,5.5294,2.0035,0.7852,122,17.0788,21,20
15336,11,68,46,24,6.1818,14.4,10.7414,0.3235,46,3.0523,4,2
147214,4,10,7,6,2.5,7.0,1.0,0.3,7,0.9658,2,2
87760,3,6,6,5,2.0,30.0,0.0,0.0,6,0.9767,2,0
61709,10,36,18,8,3.6,11.7778,8.5261,0.5,18,3.7305,5,3
188020,99,879,253,71,8.8788,2.7755,1.8022,0.7122,253,5.6395,7,4
157336,3,16,16,11,5.3333,29.0,1.4142,0.0,16,1.0697,2,0
145345,8,46,23,17,5.75,18.2857,8.1387,0.5,23,3.9238,5,5
78071,4,52,31,14,13.0,7.3333,2.3094,0.4038,31,6.0712,8,7
13424,8,59,40,20,7.375,22.7143,7.2276,0.322,40,3.6733,5,2
